object_id,museaali_number,eseme_nimi,material,material_category
616475,ERM B 80:86,vöö,puuvill,tekstiil
616476,ERM B 80:87,nõu,toht,puit
616477,ERM B 80:88,kohver,,puit
616477,ERM B 80:88,kohver,kask,puit
616477,ERM B 80:88,kohver,,puit
616477,ERM B 80:88,kohver,mänd,puit
616477,ERM B 80:88,kohver,vaher,puit
616478,ERM B 80:89,koot,kask,puit
616478,ERM B 80:89,koot,nahk,puit
616479,ERM B 80:90,latern,klaas,klaas
616479,ERM B 80:90,latern,metall,metall
616479,ERM B 80:90,latern,puit,puit
616480,ERM B 80:91,ikooniraam,mänd,puit
616481,ERM B 80:92,päsmer,,
616481,ERM B 80:92,päsmer,,
616481,ERM B 80:92,päsmer,raud,metall
616481,ERM B 80:92,päsmer,tina,metall
616481,ERM B 80:92,päsmer,vask,metall
616482,ERM B 80:93,peegliraam,mänd,puit
616482,ERM B 80:93,peegliraam,vineer,puit
616483,ERM B 80:94,nõu,toht,puit
616484,ERM B 80:95,nõu,toht,puit
616485,ERM B 80:96,"vahesein, katke",mänd,puit
616486,ERM B 80:97,võimänd,mänd,puit
616487,ERM B 80:98,saapaliist,kask,puit
616488,ERM B 80:99,rauts,kask,puit
616488,ERM B 80:99,rauts,raud,metall
616489,ERM B 80:100,süstik,saar,puit
616490,ERM B 80:101,süstik,mänd,puit
616492,ERM B 80:103,koonlapuu,kuusk,puit
616493,ERM B 80:104,tikkimisraam,mänd,puit
616494,ERM B 80:105,soalaad,mänd,puit
616495,ERM B 80:106,soalaad,haab,puit
616495,ERM B 80:106,soalaad,,puit
616495,ERM B 80:106,soalaad,mänd,puit
616495,ERM B 80:106,soalaad,,puit
616496,ERM B 80:107,suga,mänd,puit
616497,ERM B 80:108,suga,mänd,puit
616498,ERM B 80:109,kangaspuud,kask,puit
616498,ERM B 80:109,kangaspuud,kuusk,puit
616499,ERM B 80:110/ab,niied,kuusk,puit
616499,ERM B 80:110/ab,niied,lina,puit
616500,ERM B 80:111,laskepuu,kask,puit
616501,ERM B 80:112,laskepuu,kask,puit
616503,ERM B 80:114,käteräti pits,niit,tekstiil
616503,ERM B 80:114,käteräti pits,puuvill,tekstiil
616504,ERM B 80:115,samovar,vask,metall
616505,ERM B 80:116,süstik,saar,puit
616505,ERM B 80:116,süstik,toht,puit
616506,ERM B 81:1,nõu,kask,puit
616506,ERM B 81:1,nõu,pael,puit
616506,ERM B 81:1,nõu,niit,puit
616506,ERM B 81:1,nõu,puuvill,puit
616506,ERM B 81:1,nõu,toht,puit
616506,ERM B 81:1,nõu,toomingas,puit
616506,ERM B 81:1,nõu,,puit
616507,ERM B 81:2,nõu,kask,puit
616507,ERM B 81:2,nõu,puit,puit
616507,ERM B 81:2,nõu,puuvill,puit
616507,ERM B 81:2,nõu,toht,puit
616508,ERM B 81:3,karp,kask,puit
616508,ERM B 81:3,karp,toht,puit
616509,ERM B 81:4,karp,kask,puit
616509,ERM B 81:4,karp,toht,puit
616510,ERM B 81:5/1-2,toos,kask,puit
616510,ERM B 81:5/1-2,toos,toht,puit
616510,ERM B 81:5/1-2,toos,toomingas,puit
616510,ERM B 81:5/1-2,toos,vits,puit
616511,ERM B 81:6,kedervars,keder,
616511,ERM B 81:6,kedervars,luu,luu
616511,ERM B 81:6,kedervars,puit,puit
616512,ERM B 81:7,nahakaabits,puit,puit
616512,ERM B 81:7,nahakaabits,raud,metall
616514,ERM B 81:9,vedel,metall,metall
616514,ERM B 81:9,vedel,,tekstiil
616515,ERM B 81:10,kedervars,keder,puit
616515,ERM B 81:10,kedervars,luu,puit
616515,ERM B 81:10,kedervars,puit,puit
616515,ERM B 81:10,kedervars,,puit
616517,ERM B 81:12/ab,kindad,karusnahk,tekstiil
616517,ERM B 81:12/ab,kindad,lammas,tekstiil
616517,ERM B 81:12/ab,kindad,puuvill,tekstiil
616517,ERM B 81:12/ab,kindad,põder,tekstiil
616517,ERM B 81:12/ab,kindad,põhjapõder,tekstiil
616517,ERM B 81:12/ab,kindad,riie,tekstiil
616518,ERM B 81:13,"plaat, niitide hoidmiseks",luu,luu
616519,ERM B 81:14,"plaat, niitide hoidmiseks",luu,luu
616520,ERM B 81:15,"plaat, niitide hoidmiseks",luu,luu
616521,ERM B 81:16,voolmed,lehtpuu,puit
616521,ERM B 81:16,voolmed,raud,metall
616522,ERM B 81:17,puur,puit,puit
616522,ERM B 81:17,puur,raud,metall
616523,ERM B 81:18,vibulõks,elektrijuhe,metall
616523,ERM B 81:18,vibulõks,okaspuit,puit
616523,ERM B 81:18,vibulõks,tehismaterjal,plastik
616523,ERM B 81:18,vibulõks,,puit
616524,ERM B 81:19,vibulõks,elektrijuhe,metall
616524,ERM B 81:19,vibulõks,okaspuit,puit
616524,ERM B 81:19,vibulõks,tehismaterjal,plastik
616524,ERM B 81:19,vibulõks,,puit
616524,ERM B 81:19,vibulõks,,
616525,ERM B 81:20,"ork, kalaküpsetamise",okaspuit,puit
616547,ERM B 102:98,kedervars,kask,puit
616548,ERM B 102:99,pool,kask,puit
616549,ERM B 102:100/ab,süstik,kask,puit
616549,ERM B 102:100/ab,süstik,niit,puit
616549,ERM B 102:100/ab,süstik,,puit
616549,ERM B 102:100/ab,süstik,puuvill,puit
616549,ERM B 102:100/ab,süstik,raud,puit
616550,ERM B 102:101,kedervars,kask,puit
616563,ERM B 102:114,"käterätt, ikoonirätik",lina,tekstiil
616564,ERM B 102:115,"vöö, naiste",lõng,tekstiil
616564,ERM B 102:115,"vöö, naiste",linane,tekstiil
616564,ERM B 102:115,"vöö, naiste",niit,tekstiil
616564,ERM B 102:115,"vöö, naiste",vill,tekstiil
616569,ERM B 102:120,"tekk, laste",linane,tekstiil
616569,ERM B 102:120,"tekk, laste",lõng,tekstiil
616569,ERM B 102:120,"tekk, laste",niit,tekstiil
616569,ERM B 102:120,"tekk, laste",puuvill,tekstiil
616569,ERM B 102:120,"tekk, laste",vill,tekstiil
616570,ERM B 102:121,tikkimispuu,kask,tekstiil
616571,ERM B 102:122/ab,"labakindad, meeste",lõng,tekstiil
616571,ERM B 102:122/ab,"labakindad, meeste",vill,tekstiil
616572,ERM B 102:123/ab,"viisud, laste",niin,puit
616574,ERM B 102:125,karjakell,kõra,metall
616574,ERM B 102:125,karjakell,nahk,nahk
616574,ERM B 102:125,karjakell,raud,metall
616574,ERM B 102:125,karjakell,rihm,metall
616574,ERM B 102:125,karjakell,vask,metall
616575,ERM B 102:126,"vöö, meeste",kude,tekstiil
616575,ERM B 102:126,"vöö, meeste",linane,tekstiil
616575,ERM B 102:126,"vöö, meeste",lõim,tekstiil
616575,ERM B 102:126,"vöö, meeste",vill,tekstiil
616583,ERM B 102:134,"kell, hobuse",metall,metall
616584,ERM B 102:135,aisakell,kõra,metall
616584,ERM B 102:135,aisakell,raud,metall
616584,ERM B 102:135,aisakell,vask,metall
616585,ERM B 102:136/1-4,kõlad,kuusk,puit
616586,ERM B 102:137,vöömõõk,kask,puit
616587,ERM B 102:138,mesilasema puur,lehtpuu,puit
616588,ERM B 102:139,vitsmõrd,niin,puit
616588,ERM B 102:139,vitsmõrd,paju,puit
616589,ERM B 102:140,voodiots,kask,puit
616589,ERM B 102:140,voodiots,mänd,puit
616590,ERM B 102:141,niinekoore kera,niin,puit
616591,ERM B 102:142,vikat,kuusk,puit
616591,ERM B 102:142,vikat,,
616591,ERM B 102:142,vikat,raud,metall
616591,ERM B 102:142,vikat,toomingas,puit
616591,ERM B 102:142,vikat,,
616592,ERM B 102:143,nõu,niin,puit
616592,ERM B 102:143,nõu,,puit
616592,ERM B 102:143,nõu,toht,puit
616593,ERM B 106:49,laudlina,lina,tekstiil
616594,ERM B 106:50,pealinik,lina,tekstiil
616594,ERM B 106:50,pealinik,vill,tekstiil
616595,ERM B 106:51,pealinik,lina,tekstiil
616595,ERM B 106:51,pealinik,puuvill,tekstiil
616595,ERM B 106:51,pealinik,vill,tekstiil
616596,ERM B 106:52,"ülerõivas, naiste",lina,tekstiil
616596,ERM B 106:52,"ülerõivas, naiste",vill,tekstiil
616597,ERM B 106:53,laudlina,kanep,tekstiil
616599,ERM B 106:54,laudlina,puuvill,tekstiil
616600,ERM B 106:55,pealinik,kanep,tekstiil
616600,ERM B 106:55,pealinik,puuvill,tekstiil
616600,ERM B 106:55,pealinik,vill,tekstiil
616601,ERM B 106:56,vöö,kude,tekstiil
616601,ERM B 106:56,vöö,lina,tekstiil
616601,ERM B 106:56,vöö,lõim,tekstiil
616601,ERM B 106:56,vöö,vill,tekstiil
616603,ERM B 106:57,seinalinik,kanep,tekstiil
616603,ERM B 106:57,seinalinik,puuvill,tekstiil
616603,ERM B 106:57,seinalinik,vill,tekstiil
616604,ERM B 106:58,pealinik,kanep,tekstiil
616604,ERM B 106:58,pealinik,puuvill,tekstiil
616604,ERM B 106:58,pealinik,vill,tekstiil
616605,ERM B 106:59,pealinik,kanep,tekstiil
616605,ERM B 106:59,pealinik,sits (riidesort),tekstiil
616605,ERM B 106:59,pealinik,vill,tekstiil
616606,ERM B 106:60,pealinik,kanep,tekstiil
616606,ERM B 106:60,pealinik,puuvill,tekstiil
616607,ERM B 106:61,laudlina,lina,tekstiil
616607,ERM B 106:61,laudlina,puuvill,tekstiil
616607,ERM B 106:61,laudlina,vill,tekstiil
616609,ERM B 106:62,vaip,kude,tekstiil
616609,ERM B 106:62,vaip,lina,tekstiil
616609,ERM B 106:62,vaip,lõim,tekstiil
616609,ERM B 106:62,vaip,puuvill,tekstiil
616609,ERM B 106:62,vaip,vill,tekstiil
616610,ERM B 106:63,kleit,lina,tekstiil
616610,ERM B 106:63,kleit,puuvill,tekstiil
616610,ERM B 106:63,kleit,vill,tekstiil
616611,ERM B 106:64,peapael,brokaat (riidesort),tekstiil
616611,ERM B 106:64,peapael,lina,tekstiil
616611,ERM B 106:64,peapael,puuvill,tekstiil
616612,ERM B 106:65/abc,põll,puuvill,tekstiil
616613,ERM B 106:66,vaip,linane,tekstiil
616613,ERM B 106:66,vaip,puuvill,tekstiil
616613,ERM B 106:66,vaip,vill,tekstiil
616614,ERM B 106:67,peapael,lina,tekstiil
616614,ERM B 106:67,peapael,puuvill,tekstiil
616614,ERM B 106:67,peapael,vill,tekstiil
616615,ERM B 106:68,käevõru,metall,metall
616617,ERM B 106:69,käevõru,metall,metall
616618,ERM B 106:70,"piits, hobuse",kask,puit
616618,ERM B 106:70,"piits, hobuse",nahk,nahk
616620,ERM B 106:71,peapael,brokaat (riidesort),tekstiil
616620,ERM B 106:71,peapael,lina,tekstiil
616620,ERM B 106:71,peapael,puuvill,tekstiil
616621,ERM B 106:72,pealinik,lina,tekstiil
616621,ERM B 106:72,pealinik,vill,tekstiil
616622,ERM B 106:73,pealinik,lina,tekstiil
616622,ERM B 106:73,pealinik,vill,tekstiil
616623,ERM B 106:74,pealinik,lina,tekstiil
616623,ERM B 106:74,pealinik,puuvill,tekstiil
616623,ERM B 106:74,pealinik,vill,tekstiil
616624,ERM B 106:75,kaelahelmed,mineraal,tekstiil
616624,ERM B 106:75,kaelahelmed,puuvill,tekstiil
616636,ERM B 106:84,vaip,lina,tekstiil
616636,ERM B 106:84,vaip,vill,tekstiil
616636,ERM B 106:84,vaip,lõng,tekstiil
616637,ERM B 106:85,vaip,lina,tekstiil
616637,ERM B 106:85,vaip,vill,tekstiil
616637,ERM B 106:85,vaip,lõng,tekstiil
616639,ERM B 106:87,"vöö, meeste",linane,tekstiil
616639,ERM B 106:87,"vöö, meeste",lõng,tekstiil
616639,ERM B 106:87,"vöö, meeste",niit,tekstiil
616639,ERM B 106:87,"vöö, meeste",vill,tekstiil
616642,ERM B 122:60,õõnestuskirves,kask,puit
616642,ERM B 122:60,õõnestuskirves,raud,metall
616643,ERM B 122:61,pütt,kuusk,puit
616644,ERM B 122:62,särgialane,labane kangas,tekstiil
616644,ERM B 122:62,särgialane,linane,tekstiil
616644,ERM B 122:62,särgialane,puuvill,tekstiil
616644,ERM B 122:62,särgialane,tikand,tekstiil
616647,ERM B 122:65/ab,käsitöökarp,kask,puit
616647,ERM B 122:65/ab,käsitöökarp,toht,puit
616648,ERM B 122:66,nõelatoos,kask,puit
616648,ERM B 122:66,nõelatoos,toht,puit
616649,ERM B 122:67,rätikutoos,kask,puit
616649,ERM B 122:67,rätikutoos,toht,puit
616650,ERM B 122:68,sadul,kask,puit
616650,ERM B 122:68,sadul,nahk,puit
616650,ERM B 122:68,sadul,rihm,puit
616651,ERM B 122:69,vokk,kask,puit
616651,ERM B 122:69,vokk,lepp,puit
616651,ERM B 122:69,vokk,,puit
616652,ERM B 122:70,lüpsipink,kuusk,puit
616653,ERM B 122:71,sadul,kask,puit
616654,ERM B 122:72,värtnatasku,mänd,puit
616655,ERM B 122:73,nöörikerimise riist,kuusk,puit
616656,ERM B 122:74,veetünn,kuusk,puit
616657,ERM B 122:75,virdeküna,kask,puit
616658,ERM B 122:76,riidekast,kask,puit
616658,ERM B 122:76,riidekast,kuusk,puit
616658,ERM B 122:76,riidekast,,
616659,ERM B 122:77,voodi,kuusk,puit
616660,ERM B 122:78,tünn,kuusk,puit
616661,ERM B 122:79,viljamõõt,haab,puit
616661,ERM B 122:79,viljamõõt,kuusk,puit
616661,ERM B 122:79,viljamõõt,,puit
616661,ERM B 122:79,viljamõõt,,puit
616662,ERM B 122:80,õllenõu,kuusk,puit
616663,ERM B 122:81,tünn,kuusk,puit
616664,ERM B 122:82,mõrd,kapron,puit
616664,ERM B 122:82,mõrd,paju,puit
616664,ERM B 122:82,mõrd,vits,puit
616664,ERM B 122:82,mõrd,võrk,puit
616665,ERM B 122:83,reha,kask,puit
616665,ERM B 122:83,reha,kuusk,puit
616665,ERM B 122:83,reha,,puit
616666,ERM B 122:84,reha,kask,puit
616666,ERM B 122:84,reha,kuusk,puit
616666,ERM B 122:84,reha,,puit
616667,ERM B 122:85,kast,kuusk,puit
616667,ERM B 122:85,kast,metall,metall
616668,ERM B 122:86,kast,kuusk,puit
616668,ERM B 122:86,kast,metall,metall
616670,ERM B 122:88,kast,kuusk,puit
616670,ERM B 122:88,kast,metall,metall
616673,ERM B 122:91,marjakorjamisvahend,kask,puit
616674,ERM B 122:92,märss,kask,puit
616674,ERM B 122:92,märss,,puit
616674,ERM B 122:92,märss,niin,puit
616674,ERM B 122:92,märss,puuvill,puit
616674,ERM B 122:92,märss,rihm,puit
616674,ERM B 122:92,märss,toht,puit
616676,ERM B 122:94,kelk,alumiinium,metall
616676,ERM B 122:94,kelk,,
616676,ERM B 122:94,kelk,,puit
616676,ERM B 122:94,kelk,kask,puit
616676,ERM B 122:94,kelk,köis,tekstiil
616676,ERM B 122:94,kelk,lina,tekstiil
616676,ERM B 122:94,kelk,metall,metall
616676,ERM B 122:94,kelk,,
616676,ERM B 122:94,kelk,toomingas,puit
616677,ERM B 122:95,pink,,puit
616677,ERM B 122:95,pink,kask,puit
616677,ERM B 122:95,pink,kuusk,puit
616678,ERM B 122:96,laud,kuusk,puit
616679,ERM B 122:97/ab,viisud,kask,puit
616679,ERM B 122:97/ab,viisud,toht,puit
616680,ERM B 122:98,veetoober,kuusk,puit
616681,ERM B 122:99,vurrpuur,kask,puit
616681,ERM B 122:99,vurrpuur,kuusk,puit
616681,ERM B 122:99,vurrpuur,,puit
616682,ERM B 122:100,küna,haab,puit
616683,ERM B 122:101,märss,kask,puit
616683,ERM B 122:101,märss,niin,puit
616683,ERM B 122:101,märss,nöör,puit
616683,ERM B 122:101,märss,toht,puit
616684,ERM B 122:102,hällivibu,kuusk,puit
616685,ERM B 122:103/ab,kerilaud,,puit
616685,ERM B 122:103/ab,kerilaud,kask,puit
616685,ERM B 122:103/ab,kerilaud,kuusk,puit
616685,ERM B 122:103/ab,kerilaud,,puit
616686,ERM B 122:104,kelk,,puit
616686,ERM B 122:104,kelk,,puit
616686,ERM B 122:104,kelk,kask,puit
616686,ERM B 122:104,kelk,kuusk,puit
616686,ERM B 122:104,kelk,lina,puit
616686,ERM B 122:104,kelk,metall,puit
616686,ERM B 122:104,kelk,nöör,puit
616686,ERM B 122:104,kelk,,puit
616686,ERM B 122:104,kelk,,puit
616686,ERM B 122:104,kelk,toomingas,puit
616686,ERM B 122:104,kelk,traat,puit
616687,ERM B 122:105,voodi,kuusk,puit
616688,ERM B 122:106,koonlalaud,kuusk,puit
616689,ERM B 122:107,koonlalaud,kuusk,puit
616690,ERM B 122:108,koonlalaud,kuusk,puit
616691,ERM B 122:109,koonlalaud,kuusk,puit
616692,ERM B 136:17,vikat,teras,metall
616693,ERM B 136:18,vikat,teras,metall
616694,ERM B 136:19,vikat,teras,metall
616695,ERM B 136:20,käterätt,lina,tekstiil
616695,ERM B 136:20,käterätt,puuvill,tekstiil
616696,ERM B 136:21,käterätt,lina,tekstiil
616696,ERM B 136:21,käterätt,puuvill,tekstiil
616697,ERM B 136:22,seelik,kude,tekstiil
616697,ERM B 136:22,seelik,linane,tekstiil
616697,ERM B 136:22,seelik,lõim,tekstiil
616697,ERM B 136:22,seelik,vill,tekstiil
616698,ERM B 136:23,saunaviht,kask,puit
616698,ERM B 136:23,saunaviht,,puit
616698,ERM B 136:23,saunaviht,niin,puit
616699,ERM B 136:24,saunaviht,kask,puit
616699,ERM B 136:24,saunaviht,,puit
616699,ERM B 136:24,saunaviht,niin,puit
616700,ERM B 136:25,lehmakell,raud,metall
616702,ERM B 136:27,kauss,savi,keraamika
616703,ERM B 136:28,pudel,klaas,klaas
616704,ERM B 136:29,korv,toht,puit
616705,ERM B 136:30,koonlapuu,kask,puit
616706,ERM B 136:31,pakulaud,haab,puit
616707,ERM B 136:32,kaelkoogud,kuusk,puit
616707,ERM B 136:32,kaelkoogud,metall,metall
616708,ERM B 136:33,vikat,auto terasvedru,metall
616708,ERM B 136:33,vikat,teras,metall
616709,ERM B 136:34,heinahang,kask,puit
616710,ERM B 136:35,heinahang,kask,puit
616711,ERM B 136:36,võrguujuk,kork,puit
616712,ERM B 136:37,võrguujuk,toht,puit
616713,ERM B 136:38,võrguujuk,toht,puit
616714,ERM B 136:39,voolmed,kask,puit
616714,ERM B 136:39,voolmed,teras,metall
616715,ERM B 136:40/1-6,katusepilpad,kuusk,puit
616716,ERM B 136:41,sirp,kask,puit
616716,ERM B 136:41,sirp,teras,metall
616717,ERM B 136:42/ab,lukk,raud,metall
616718,ERM B 136:43,koot,haab,puit
616718,ERM B 136:43,koot,,puit
616718,ERM B 136:43,koot,kuusk,puit
616718,ERM B 136:43,koot,nahk,puit
616718,ERM B 136:43,koot,rihm,puit
616718,ERM B 136:43,koot,,puit
616735,ERM B 138:4/ab,sokid,lõng,tekstiil
616735,ERM B 138:4/ab,sokid,vill,tekstiil
616736,ERM B 138:5,käterätt,lina,tekstiil
616737,ERM B 138:6,koonlapuu,kask,puit
616737,ERM B 138:6,koonlapuu,nõel,puit
616737,ERM B 138:6,koonlapuu,raud,puit
616739,ERM B 138:8,kirves,kask,puit
616739,ERM B 138:8,kirves,raud,metall
616741,ERM B 138:10,laud,kuusk,puit
616742,ERM B 149:26,suga,kask,puit
616742,ERM B 149:26,suga,,puit
616742,ERM B 149:26,suga,,puit
616742,ERM B 149:26,suga,vaher,puit
616743,ERM B 149:27,vanutuskurikas,kask,puit
616744,ERM B 149:28,kartulitamp,kask,puit
616745,ERM B 149:29,pannkoogilauake,kuusk,puit
616746,ERM B 149:30,suga,kanep,puit
616746,ERM B 149:30,suga,kask,puit
616746,ERM B 149:30,suga,nöör,puit
616746,ERM B 149:30,suga,,puit
616746,ERM B 149:30,suga,vaher,puit
616747,ERM B 149:31,pesukurikas,kask,puit
616748,ERM B 149:32,käärid,raud,metall
616749,ERM B 149:33,käärid,raud,metall
616750,ERM B 149:34,"küünlatoos, nööbitoos",kask,puit
616751,ERM B 149:35,viljanõu,pärn,puit
616752,ERM B 149:36,leivaastja,haab,puit
616753,ERM B 149:37,leivaastja,haab,puit
616754,ERM B 149:38,viljamõõt,haab,puit
616755,ERM B 149:39/ab,viisud,niin,puit
616756,ERM B 149:40/1-2,kangapakk ja soalaad,haab,puit
616756,ERM B 149:40/1-2,kangapakk ja soalaad,kask,puit
616756,ERM B 149:40/1-2,kangapakk ja soalaad,mänd,puit
616756,ERM B 149:40/1-2,kangapakk ja soalaad,niin,puit
616756,ERM B 149:40/1-2,kangapakk ja soalaad,nöör,puit
616756,ERM B 149:40/1-2,kangapakk ja soalaad,pakk,puit
616756,ERM B 149:40/1-2,kangapakk ja soalaad,,puit
616756,ERM B 149:40/1-2,kangapakk ja soalaad,,puit
616758,ERM B 149:41/ab,värten,mänd,puit
616758,ERM B 149:41/ab,värten,savi,puit
616758,ERM B 149:41/ab,värten,,puit
616759,ERM B 149:42,suga,kanep,puit
616759,ERM B 149:42,suga,nöör,puit
616759,ERM B 149:42,suga,vaher,puit
616760,ERM B 149:43,kanepikamm,pärn,puit
616761,ERM B 149:44,"kanepikammi, jalg",pärn,puit
616762,ERM B 149:45/ab,viisud,niin,puit
616763,ERM B 149:46/ab,värten,savi,keraamika
616763,ERM B 149:46/ab,värten,vaher,puit
616763,ERM B 149:46/ab,värten,,
616764,ERM B 149:47,käärid,raud,metall
616768,ERM B 149:51,kanepikamm,kask,puit
616769,ERM B 149:52,kanepikamm,vaher,puit
616770,ERM B 149:53,suga,kask,puit
616770,ERM B 149:53,suga,,puit
616770,ERM B 149:53,suga,,puit
616770,ERM B 149:53,suga,vaher,puit
616771,ERM B 149:54,niied,kanep,puit
616771,ERM B 149:54,niied,kask,puit
616771,ERM B 149:54,niied,nöör,puit
616772,ERM B 149:55,niied,kanep,puit
616772,ERM B 149:55,niied,kask,puit
616772,ERM B 149:55,niied,nöör,puit
616772,ERM B 149:55,niied,pärn,puit
616773,ERM B 149:56,kangavenituspuu,kask,puit
616773,ERM B 149:56,kangavenituspuu,metall,metall
616774,ERM B 149:57,kangavenituspuu,metall,metall
616774,ERM B 149:57,kangavenituspuu,pärn,puit
616775,ERM B 149:58,kangavenituspuu,metall,puit
616775,ERM B 149:58,kangavenituspuu,mänd,puit
616776,ERM B 149:59/1-2,niielauad,kanep,puit
616776,ERM B 149:59/1-2,niielauad,kask,puit
616776,ERM B 149:59/1-2,niielauad,kuusk,puit
616776,ERM B 149:59/1-2,niielauad,nöör,puit
616777,ERM B 149:60/1-3,kerilaud,haab,puit
616777,ERM B 149:60/1-3,kerilaud,,puit
616777,ERM B 149:60/1-3,kerilaud,kuusk,puit
616777,ERM B 149:60/1-3,kerilaud,,puit
616778,ERM B 149:61,viljakühvel,kask,puit
616779,ERM B 149:62,viisuliist,kask,puit
616780,ERM B 149:63,õlakorv,jalakas,puit
616780,ERM B 149:63,õlakorv,koor,puit
616780,ERM B 149:63,õlakorv,lehtpuu,puit
616780,ERM B 149:63,õlakorv,niin,puit
616780,ERM B 149:63,õlakorv,nöör,puit
616780,ERM B 149:63,õlakorv,,puit
616781,ERM B 149:64,"kanepikamm, katke",vaher,puit
616783,ERM B 149:66/ab,saapad,loomanahk,nahk
616784,ERM B 149:67/ab,viisud,jalakas,puit
616785,ERM B 149:68,kanepikamm,,puit
616785,ERM B 149:68,kanepikamm,tamm,puit
616785,ERM B 149:68,kanepikamm,vaher,puit
616785,ERM B 149:68,kanepikamm,,puit
616786,ERM B 149:69,kangapakk,kask,puit
616787,ERM B 149:70,süstik,kask,puit
616788,ERM B 149:71/1-6,kõlad,lehtpuu,puit
616789,ERM B 149:72,"rinnaehe, rahadega",hõbe,metall
616789,ERM B 149:72,"rinnaehe, rahadega",metall,metall
616790,ERM B 163:7,vaalikurikas,lehtpuu,puit
616792,ERM B 163:9,koot,mänd,puit
616792,ERM B 163:9,koot,nahk,puit
616793,ERM B 163:10,hang,okaspuit,puit
616794,ERM B 163:11,suga,kanep,puit
616794,ERM B 163:11,suga,pärn,puit
616795,ERM B 163:12,niied,haab,puit
616795,ERM B 163:12,niied,puuvill,tekstiil
616796,ERM B 163:13,pohemold,okaspuit,puit
616798,ERM B 163:15,koonlapuu,lehtpuu,puit
616799,ERM B 163:16,viisuluda,puit,puit
616799,ERM B 163:16,viisuluda,raud,metall
616800,ERM B 163:17,süstik,lehtpuu,puit
616801,ERM B 163:18,värten,kask,puit
616802,ERM B 163:19,lusikas,kask,puit
616803,ERM B 163:20,"kanepikamm, jalg",lehtpuu,puit
616804,ERM B 163:21,häll,pärn,puit
616805,ERM B 163:22/ab,"vaalikurikas, vaalikaigas",lehtpuu,puit
616806,ERM B 163:23/ab,saapad,nahk,nahk
616807,ERM B 163:24/ab,viisud,niin,puit
616807,ERM B 163:24/ab,viisud,pärn,puit
616808,ERM B 163:25,seelik,kodukootud kangas,tekstiil
616808,ERM B 163:25,seelik,linane,tekstiil
616809,ERM B 163:26,seelik,linane,tekstiil
616809,ERM B 163:26,seelik,kanep,tekstiil
616811,ERM B 163:28,päsmer,metall,metall
616813,ERM B 163:30,kanepikamm,saar,puit
616814,ERM B 163:31,pott,savi,keraamika
616815,ERM B 163:32,künakirves,metall,metall
616816,ERM B 163:33,viisuliist,saar,puit
616817,ERM B 163:34,viisuluda,metall,metall
616817,ERM B 163:34,viisuluda,puit,puit
616818,ERM B 163:35,süstik,lehtpuu,puit
616819,ERM B 163:36,uhmer,lehtpuu,puit
616820,ERM B 163:37,koonlapuu,saar,puit
616821,ERM B 163:38,värten,lehtpuu,puit
616822,ERM B 163:39,kanepihari,harjas,nahk
616822,ERM B 163:39,kanepihari,kanep,tekstiil
616822,ERM B 163:39,kanepihari,siga,nahk
616822,ERM B 163:39,kanepihari,vaik,puit
616823,ERM B 163:40,"kanepikamm, jalg",mänd,puit
616824,ERM B 163:41/1-4,pašavorm,lehtpuu,puit
616825,ERM B 163:42,süstik,saar,puit
616826,ERM B 163:43,päsmer,raud,metall
616827,ERM B 163:44,pohemold,mänd,puit
616828,ERM B 163:45,kangapakk,okaspuit,puit
616829,ERM B 163:47/ab,lõimepuud,lehtpuu,puit
616830,ERM B 163:46/1-18,kangaspuud,puit,puit
616831,ERM B 163:48,vaalikurikas,lehtpuu,puit
616832,ERM B 163:49,höövel,lehtpuu,puit
616832,ERM B 163:49,höövel,metall,metall
616833,ERM B 163:50,häll,lehtpuu,puit
616833,ERM B 163:50,häll,raud,metall
616834,ERM B 163:51,pott,savi,keraamika
616835,ERM B 163:52,"tööriist, püttsepa",lehtpuu,puit
616835,ERM B 163:52,"tööriist, püttsepa",metall,metall
616836,ERM B 163:53/1-4,voodi,pärn,puit
616837,ERM B 163:54,riiul,lehtpuu,puit
