object_id,best_place,place_precision,country,region,region_est,region_eng,rajon,rajon_est,rajon_eng,village,lat,lon,has_coordinates,koht,modern_region_est,modern_region_eng,modern_rajon_est,modern_rajon_eng,normalization_status,normalization_note,normalization_source,map_precision,lookup_id
629225,Vistino küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0106,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0106
629226,Vistino küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0106,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0106
629228,Vistino küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0106,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0106
629229,Vistino küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0106,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0106
629230,Vistino küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0106,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0106
629231,Vistino küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0106,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0106
629232,Vistino küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0106,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0106
629233,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0040,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0040
629234,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0040,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0040
629235,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0040,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0040
629236,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0040,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0040
629237,Kovaši küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Lomonossovi rajoon,Lomonossovi rajoon,Lomonossovi rajoon,Kovaši küla,39724.0,,False,Kovaši küla; Lomonossovi rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0301,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0301
629238,Konnu küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Konnu küla,41156.0,,False,Konnu küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0737,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0737
629239,Konnu küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,,,,Konnu küla,41156.0,,False,Konnu küla; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0737,https://en.wikipedia.org/wiki/Leningrad_Oblast,region,PL0737
629240,Kornovo küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Kornovo küla,41166.0,,False,Kornovo küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0983,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0983
629241,Pahhomovka küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Pahhomovka küla,37726.0,,False,Pahhomovka küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0058,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0058
629242,Pahhomovka küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Pahhomovka küla,37726.0,,False,Pahhomovka küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0058,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0058
629243,Pahhomovka küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Pahhomovka küla,37726.0,,False,Pahhomovka küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0058,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0058
629244,Pahhomovka küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Pahhomovka küla,37726.0,,False,Pahhomovka küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0058,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0058
629245,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0040,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0040
629246,Vistino küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0034,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0034
629247,Vistino küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Vistino küla,59.772476,28.475498,True,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0034,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0034
629248,Narusi küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Narusi küla,41209.0,,False,Narusi küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0414,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0414
629249,Narusi küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Narusi küla,41209.0,,False,Narusi küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0414,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0414
629250,Narusi küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Narusi küla,41209.0,,False,Narusi küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0414,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0414
629251,Narusi küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Narusi küla,41209.0,,False,Narusi küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0414,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0414
629252,Narusi küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Narusi küla,41209.0,,False,Narusi küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0414,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0414
629253,Narusi küla,küla,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,Narusi küla,41209.0,,False,Narusi küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,Kingissepa rajoon,Kingiseppsky District,valmis,lookup:PL0414,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0414
629254,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0040,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0040
629255,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0040,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0040
629256,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0040,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0040
629257,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0040,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0040
629258,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0040,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0040
629259,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0040,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0040
629260,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0040,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0040
629261,Kingissepa rajoon,rajoon,Venemaa,Leningradi oblast,Leningradi oblast,Leningradi oblast,Kingissepa rajoon,Kingissepa rajoon,Kingissepa rajoon,,,27.619238,False,Kingissepa rajoon; Leningradi oblast; Venemaa,Leningradi oblast,Leningrad Oblast,,,valmis,lookup:PL0040,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0040
629262,Krasnojarski krai,küla,Venemaa,Krasnojarski krai,Krasnojarski krai,Krasnojarski krai,Atshinski rajoon,Atshinski rajoon,Atshinski rajoon,Krasnojarski krai,40889.0,,False,Krasnojarski krai; Atshinski rajoon,Krasnojarski krai,Krasnoyarsk Krai,,,valmis,B203 tekstis mitu rajooni; kindel ühine tase Krasnojarski krai,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0596
629263,Karsnojarksi krai,küla,Venemaa,Krasnojarski krai,Krasnojarski krai,Krasnojarski krai,Bereljulski rajoon,Bereljulski rajoon,Bereljulski rajoon,Karsnojarksi krai,41267.0,,False,Karsnojarksi krai; Bereljulski rajoon,Krasnojarski krai,Krasnoyarsk Krai,Biriljussõ rajoon,Birilyussky District,valmis,Bereljulski/Biriljussõ nimevariant → Biriljussõ rajoon,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0955
629264,Krasnojarski krai,küla,Venemaa,Krasnojarski krai,Krasnojarski krai,Krasnojarski krai,Atshinski rajoon,Atshinski rajoon,Atshinski rajoon,Krasnojarski krai,40889.0,,False,Krasnojarski krai; Atshinski rajoon,Krasnojarski krai,Krasnoyarsk Krai,,,valmis,B203 tekstis mitu rajooni; kindel ühine tase Krasnojarski krai,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0596
629267,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629268,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,Suksuni rajoon,Suksunsky District,valmis,MuIS,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0072
629269,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629270,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629271,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629272,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629273,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629274,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629275,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629276,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629277,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629278,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629279,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629280,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629282,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629283,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629284,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629285,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629286,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629287,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629288,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629289,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629290,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629291,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629292,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629293,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629294,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629295,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629296,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629297,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629298,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
629299,Ivankovo kn,küla,Venemaa,Permi oblast,Permi oblast,Permi oblast,Suksuni rajoon,Suksuni rajoon,Suksuni rajoon,Ivankovo kn,41280.0,,False,Ivankovo kn; Suksuni rajoon; Permi oblast; Venemaa,Permi krai,Perm Krai,,,valmis,lookup:PL0072,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0072
