object_id,material,material_category
612667,kanep,tekstiil
612667,looduslik kiud,tekstiil
612667,lõng,tekstiil
612667,vill,tekstiil
612668,kanep,tekstiil
612668,kude,tekstiil
612668,taimne kiud,tekstiil
612668,vill,tekstiil
612669,kanep,tekstiil
612669,looduslik kiud,tekstiil
612670,kask,puit
612671,metall,metall
612671,puit,puit
612672,puit,puit
612673,lehtpuu,puit
612674,kask,puit
612675,vill,tekstiil
612676,nahk,nahk
612677,kask,puit
612677,nahk,puit
612678,puit,puit
612678,punn,puit
612678,savi,keraamika
612678,toht,puit
612679,takk,puit
612679,toht,puit
612680,toht,puit
612681,tekstiil,puit
612681,toht,puit
612683,lina,tekstiil
612683,puuvill,tekstiil
612684,lina,tekstiil
612684,puuvill,tekstiil
612685,lina,tekstiil
612685,puuvill,tekstiil
612686,kask,puit
612686,käepide,
612686,raud,metall
612687,kask,puit
612687,raud,metall
612688,pärn,puit
612688,raud,metall
612689,kask,puit
612689,kolk,
612689,raud,metall
612689,vars,
612690,saar,puit
612690,sarv,luu
612691,luisk,kivim
612691,nahk,nahk
612691,sarv,luu
612691,tamm,puit
612691,veenõu,puit
612693,kask,luu
612693,,luu
612693,sarv,luu
612694,pärn,puit
612695,saar,puit
612696,lina,tekstiil
612696,puuvill,tekstiil
612697,lina,tekstiil
612697,puuvill,tekstiil
612698,puit,puit
612699,kask,puit
612700,pärn,puit
612703,lina,tekstiil
612705,kõrkjad,puit
612705,taimne kiud,puit
612707,karv,nahk
612707,must,nahk
612707,valge,nahk
612707,punane lõng,nahk
612707,vill,nahk
612707,villane,nahk
612708,kuusk,puit
612709,kask,puit
612710,pärn,puit
612711,kuusk,puit
612711,,puit
612711,pärn,puit
612711,raud,puit
612712,nahk,nahk
612712,vask,metall
612715,pärn,puit
612716,pärn,puit
612718,savi,keraamika
612719,savi,keraamika
612720,kõrkjad,puit
612720,taimne kiud,puit
612722,labasekoeline riie,tekstiil
612722,puuvillane pael,tekstiil
612722,puuvillane,tekstiil
612727,puit,puit
612728,vaher,puit
612733,puuvill,tekstiil
612733,vill,tekstiil
612734,kask,puit
612734,mänd,puit
612734,pulgad,puit
612735,seeder,puit
612736,seeder,puit
612737,kapron,puit
612737,lehtpuu,puit
612737,tehismaterjal,puit
612738,seeder,puit
612739,helmed,klaas
612739,plast,plastik
612740,kask,puit
612740,toht,puit
612741,niit,puit
612741,puuvill,puit
612741,toht,puit
612742,aas,puit
612742,lina,puit
612742,niit,puit
612742,tekstiil,puit
612742,toht,puit
612743,lina,puit
612743,niit,puit
612743,aas,puit
612743,puuvill,puit
612743,toht,puit
612746,kask,puit
612746,nõu,puit
612746,nöör,puit
612746,okaspuit,puit
612746,pulk,puit
612746,puuvill,puit
612747,seeder,puit
612748,seeder,puit
612749,puit,puit
612750,kask,puit
612751,kask,puit
612752,kanep,puit
612752,nöör,puit
612752,saar,puit
612753,pärn,puit
612754,kude,tekstiil
612754,linane,tekstiil
612754,lõim,tekstiil
612754,villane,tekstiil
612755,kude,tekstiil
612755,linane,tekstiil
612755,lõim,tekstiil
612755,villane,tekstiil
612760,kask,puit
612761,kude,tekstiil
612761,linane,tekstiil
612761,lõim,tekstiil
612761,villane,tekstiil
612763,aas ja konks,tekstiil
612763,kude,tekstiil
612763,linane,tekstiil
612763,lõim,tekstiil
612763,metall,tekstiil
612763,villane,tekstiil
612764,aas ja konks,tekstiil
612764,linane,tekstiil
612764,lõng,tekstiil
612764,metall,tekstiil
612764,puuvillane,tekstiil
612764,valge ja punane,tekstiil
612764,riie,tekstiil
612765,haak ja aas,tekstiil
612765,kodukootud kangas,tekstiil
612765,linane,tekstiil
612765,metall,tekstiil
612767,linane,tekstiil
612767,lõng,tekstiil
612767,villane,tekstiil
612771,puuvill,tekstiil
612771,vill,tekstiil
612772,kanep,puit
612772,puit,puit
612776,linane,tekstiil
612776,lõng,tekstiil
612776,puuvillane,tekstiil
612777,linane,tekstiil
612777,lõng,tekstiil
612779,linane,tekstiil
612779,lõng,tekstiil
612779,puuvillane,tekstiil
612779,vooder,tekstiil
612780,juured,puit
612780,mänd,puit
612782,,
612782,metall,metall
612782,mänd,puit
612782,saar,puit
612783,kanep,tekstiil
612783,raud,metall
612784,juured,puit
612784,mänd,puit
612785,niin,puit
612785,toht,puit
612786,lehtpuu,puit
612787,puit,puit
612788,kanep,tekstiil
612788,saar,puit
612790,kanep,tekstiil
612790,puit,puit
612791,saar,puit
612792,kanep,puit
612792,puit,puit
612793,saar,puit
612794,toht,puit
612892,kask,puit
612893,nöör,tekstiil
612893,raud,metall
612893,takk,puit
612894,malm,metall
612895,lammas,nahk
612895,nahk,nahk
612895,riba,nahk
612898,puuvill,tekstiil
612899,lina,tekstiil
612899,puuvill,tekstiil
612900,lina,tekstiil
612900,puuvill,tekstiil
612901,lina,tekstiil
612901,puuvill,tekstiil
612901,vill,tekstiil
612902,kinnitus,
612902,klaas,klaas
612902,metall,metall
612902,okaspuit,puit
612903,puuvill,tekstiil
612904,vill,tekstiil
612905,puuvill,tekstiil
612907,lina,tekstiil
612907,puuvill,tekstiil
612908,puuvill,tekstiil
612909,puuvill,tekstiil
612910,vill,tekstiil
612911,puuvill,tekstiil
612911,ruuduline kangas,tekstiil
612912,trikoo (riidesort),tekstiil
612913,lehtpuu,puit
612915,lina,tekstiil
612915,puuvill,tekstiil
612916,nahk,nahk
612916,takk,puit
612916,toht,puit
612917,lina,tekstiil
612917,nahk,nahk
612917,niit,tekstiil
612917,nöör,tekstiil
612917,takk,puit
612917,toht,puit
612918,savi,keraamika
612919,lina,tekstiil
612920,kask,puit
612921,lina,tekstiil
612939,kask,puit
612940,lehtpuu,puit
612941,kast,
612941,käepide,
612941,metall,metall
612941,okaspuit,puit
612941,vask,metall
612941,võll,puit
612942,okaspuit,puit
612945,lehtpuu,puit
612946,mänd,puit
612946,nöör,puit
612946,puuvill,puit
612947,lehtpuu,puit
612948,lehtpuu,puit
612949,lehtpuu,puit
612949,raud,puit
612950,kask,puit
612951,raud,metall
612951,tamm,puit
612953,lehtpuu,puit
612954,lehtpuu,puit
612956,lehtpuu,puit
612957,kuusk,puit
612957,raud,metall
612958,puuvill,tekstiil
612964,kude,tekstiil
612964,linane,tekstiil
612964,lõim,tekstiil
612964,villane,tekstiil
612965,kude,tekstiil
612965,linane,tekstiil
612965,lõim,tekstiil
612965,villane,tekstiil
612965,voodririba,tekstiil
612967,lõng,tekstiil
612967,villane,tekstiil
612969,saviglasuur,keraamika
612970,saviglasuur,keraamika
612971,savi,keraamika
612972,saviglasuur,keraamika
612973,saviglasuur,keraamika
612975,hõbe,metall
612976,peegelklaas,klaas
612977,lina,puit
612977,niin,puit
612977,nöör,puit
612978,niin,puit
612979,paju,puit
612979,toht,puit
612980,kapron,puit
612980,niin,puit
612980,puit,puit
612980,võrk,puit
612981,pärn,puit
612983,kask,puit
612984,,puit
612984,,puit
612984,kask,puit
612984,lina,puit
612984,sarapuu,puit
612985,mänd,puit
612986,niin,puit
612988,linane,tekstiil
612989,linane,tekstiil
612991,kask,puit
612992,kask,puit
612993,kask,puit
612994,kuusk,puit
612995,haab,puit
612997,kask,puit
612998,metall,puit
612998,niin,puit
612998,plast,puit
612998,puuvill,puit
612998,pärn,puit
612998,traat,puit
613000,saar,puit
613006,niin,puit
613007,linane,tekstiil
613008,niin,puit
613010,labane kangas,tekstiil
613010,linane,tekstiil
613011,linane,tekstiil
613019,niin,puit
613020,kask,puit
613021,lehtpuu,puit
613021,takk,puit
613022,kask,puit
613022,takk,puit
613024,lina,tekstiil
613024,vill,tekstiil
613025,lina,tekstiil
613025,vill,tekstiil
613028,kalev (riidesort),nahk
613028,karusnahk,nahk
613028,põhjapõder,nahk
613029,kalev (riidesort),nahk
613029,karusnahk,nahk
613029,nahk,nahk
613029,pargitud,nahk
613029,põhjapõder,nahk
613029,värvilised riideribad,nahk
613030,kalev (riidesort),nahk
613030,karusnahk,nahk
613030,metall,nahk
613030,põhjapõder,nahk
613030,roheline trapetsikujuline riie,nahk
613030,õmblusnõel,nahk
613031,kudrused,tekstiil
613031,mineraal,tekstiil
613031,papp,tekstiil
613031,puuvill,tekstiil
613031,vill,tekstiil
613032,puuvill,tekstiil
613033,metall,tekstiil
613033,mineraal,tekstiil
613033,puuvill,tekstiil
613033,siid,tekstiil
613033,vill,tekstiil
613034,puuvill,tekstiil
613035,metall,tekstiil
613035,mineraal,tekstiil
613035,puuvill,tekstiil
613035,siid,tekstiil
613036,lõng,tekstiil
613036,villane,tekstiil
613037,lõng,tekstiil
613037,villane,tekstiil
613038,puuvill,tekstiil
613038,satään (riidesort),tekstiil
613039,lina,tekstiil
613039,vill,tekstiil
613040,lina,tekstiil
613040,vill,tekstiil
613041,lina,tekstiil
613041,puuvill,tekstiil
613041,vill,tekstiil
613042,lina,tekstiil
613042,vill,tekstiil
613043,linane,tekstiil
613043,valge kangas,tekstiil
613044,linane,tekstiil
613044,riie,tekstiil
613044,siid,tekstiil
613044,tikand,tekstiil
613044,villane,tekstiil
613045,puuvill,tekstiil
613045,vill,tekstiil
613046,nahk,nahk
613047,vill,tekstiil
613048,lehtpuu,puit
613049,kuusk,puit
613050,kuusk,puit
613051,niin,puit
613052,toht,puit
613053,kask,puit
613053,toht,puit
613054,kask,puit
613054,raud,puit
613055,toht,puit
613057,puuvill,tekstiil
613058,kott,puit
613058,luisk,puit
613058,tamm,puit
613058,toht,puit
613059,toht,puit
613060,lina,tekstiil
613061,linane,tekstiil
613061,toimne riie,tekstiil
613061,toimne riie,tekstiil
613062,labane riie,tekstiil
613062,linane,tekstiil
613064,kask,puit
613064,kuusk,puit
613064,külgpuu,puit
613065,kuusk,puit
613066,villane,tekstiil
613067,lina,tekstiil
613067,puuvill,tekstiil
613070,lõng,tekstiil
613070,puuvillane,tekstiil
613071,puuvill,tekstiil
613071,vill,tekstiil
613072,kanep,tekstiil
613072,kangas,tekstiil
613073,hõbe,metall
613073,tekstiil,metall
613074,loomanahk,nahk
613074,rant,nahk
613074,vask,nahk
613075,helmed,tekstiil
613075,kanep,tekstiil
613075,kangas,tekstiil
613075,klaas,tekstiil
613075,lõng,tekstiil
613075,pael,tekstiil
613075,puuvillane,tekstiil
613077,kask,puit
613078,kinnitus,
613078,lehtpuu,
613078,lehtpuu,
613078,raud,
613079,lõng,tekstiil
613079,niit,tekstiil
613079,puuvillane,tekstiil
613079,siid,tekstiil
613080,niit,tekstiil
613080,puuvillane kude,tekstiil
613080,siid,tekstiil
613081,niit,tekstiil
613081,puuvillane,tekstiil
613081,siid,tekstiil
613082,lehtpuu,puit
613084,hõbe,metall
613084,tekstiil,tekstiil
613085,paju,puit
613086,paju,puit
613087,paju,puit
613088,paju,puit
613092,nööp,tekstiil
613092,nahk,tekstiil
613092,pargitud lambanahk,tekstiil
613092,vask,tekstiil
613093,pärn,puit
613094,pärn,puit
613096,kanep,tekstiil
613096,labane kangas,tekstiil
613097,looduslik kiud,tekstiil
613097,vill,tekstiil
613101,kaarusnöör,tekstiil
613101,kard,tekstiil
613101,vasesulam,tekstiil
613101,kaurikarp,tekstiil
613101,loomne materjal,tekstiil
613101,peenekoeline,tekstiil
613101,puuvillane,tekstiil
613101,sik-sak,tekstiil
613101,vask,tekstiil
613101,villane,tekstiil
613101,villane,tekstiil
613103,triibuline,tekstiil
613103,villane,tekstiil
613104,kask,puit
613105,kask,puit
613105,,puit
613105,mänd,puit
613105,kuusk,puit
613105,metall,puit
613105,vits,puit
613106,kuusk,puit
613106,metall,puit
613107,kanep,tekstiil
613107,labane kangas,tekstiil
613108,kanep,tekstiil
613108,labane kreemikas kangas,tekstiil
613108,lõng,tekstiil
613108,pael,tekstiil
613108,valge puuvillane,tekstiil
613108,värviline villane,tekstiil
613109,kanep,tekstiil
613109,labane kreemikas kangas,tekstiil
613109,lõng,tekstiil
613109,pael,tekstiil
613109,punane puuvillane,tekstiil
613109,puuvillane,tekstiil
613109,valge pits,tekstiil
613109,värviline villane,tekstiil
613111,kanep,tekstiil
613111,labane kreemikas kangas,tekstiil
613111,lõng,tekstiil
613111,pael,tekstiil
613111,roosa ja roheline,tekstiil
613111,värviline villane,tekstiil
613112,hõbe,metall
613112,klaas,klaas
613112,tekstiil,tekstiil
613113,hõbe,metall
613113,nahk,metall
613114,hõbe,metall
613114,klaas,klaas
613114,tekstiil,tekstiil
613118,hõbe,metall
613118,tekstiil,tekstiil
613119,kask,puit
613119,kork,puit
613119,lina,tekstiil
613119,metall,metall
613119,nahk,nahk
613119,nöör,puit
613119,sarv,luu
613123,toht,puit
613124,raud,metall
613125,raud,metall
613126,kuusk,puit
613128,atlasriie,tekstiil
613128,puuvillane,tekstiil
613128,samet,tekstiil
613130,toht,puit
613132,hinged,puit
613132,metall,puit
613132,mänd,puit
613132,vineer,puit
613133,hinged,puit
613133,metall,puit
613133,mänd,puit
613133,vineer,puit
613134,kask,puit
613135,mänd,puit
613135,vineer,puit
613136,mänd,puit
613136,traat,puit
613136,vask,puit
613137,tamm,puit
613138,metall,puit
613138,mänd,puit
613139,kask,puit
613140,metall,metall
613140,mänd,puit
613141,saar,puit
613142,kask,puit
613143,kask,puit
613144,kask,puit
613145,mänd,puit
613145,nöör,puit
613145,puuvill,puit
613146,kask,puit
613147,kask,puit
613148,kask,puit
613149,kask,puit
613150,kask,puit
613151,kuusk,puit
613152,mänd,puit
613153,mänd,puit
613154,aas,puit
613154,kuusk,puit
613154,paju,puit
613154,,puit
613154,raud,puit
613155,savi,keraamika
613156,kask,puit
613156,korju,puit
613156,tamm,puit
613157,kask,puit
613157,käepide,
613157,mänd,puit
613157,nöör,tekstiil
613157,puuvill,tekstiil
613157,raud,metall
613157,terahoidja,
613157,teras,metall
613158,lepp,puit
613158,raud,metall
613159,saar,puit
613160,kaigas,puit
613160,kurikas,puit
613160,kuusk,puit
613160,mänd,puit
613161,kask,puit
613161,käepide,
613161,metall,metall
613161,tsingitud raudplekk,metall
613162,kask,puit
613163,kuusk,puit
613163,raud,puit
613163,vits,puit
613164,kuusk,puit
613164,saar,puit
613164,tald,puit
613164,vars,puit
613165,kork,
613165,lina,tekstiil
613165,nöör,tekstiil
613165,puit,puit
613165,puuvill,tekstiil
613165,võrk,tekstiil
613166,kask,puit
613167,klambrid,metall
613167,lina,tekstiil
613167,nahk,nahk
613167,niit,tekstiil
613167,pannal,metall
613167,present,plastik
613167,raud,metall
613167,tekstiil,tekstiil
613167,vask,metall
613168,mänd,puit
613168,paju,puit
613168,sang,puit
613169,savi,keraamika
613170,kuusk,puit
613203,puit,puit
613203,raud,metall
613204,kask,puit
613204,klaas,klaas
613204,niin,puit
613204,raam,
613204,sang,puit
613205,kuusk,puit
613205,raud,metall
613206,kask,puit
613207,lina,tekstiil
613207,nöör,tekstiil
613207,puit,puit
613207,puuvill,tekstiil
613208,kaigas,puit
613208,kask,puit
613208,kurikas,puit
613208,kuusk,puit
613209,kuusk,puit
613211,kude,tekstiil
613211,linane,tekstiil
613211,lõim,tekstiil
613211,puuvillane,tekstiil
613211,villane,tekstiil
613211,värvel,tekstiil
613212,lina,tekstiil
613212,lõng,tekstiil
613212,puuvill,tekstiil
613212,riie,tekstiil
613214,paju,puit
613215,pärn,puit
613216,metall,puit
613216,puit,puit
613217,kask,puit
613217,konks,metall
613217,raud,metall
613218,kolk,puit
613218,kuusk,puit
613218,nahk,puit
613218,pärn,puit
613218,rihm,puit
613218,vars,puit
613219,kask,puit
613219,raud,metall
613220,kask,puit
613221,kask,puit
613222,niin,puit
613222,pärn,puit
613223,linane,tekstiil
613223,toimne kangas,tekstiil
613228,pronks,metall
613229,nahk,nahk
613229,pronks,metall
613229,raud,metall
613229,rihm,nahk
613229,rõngas,metall
613230,lina,tekstiil
613230,puuvill,tekstiil
613233,kude,tekstiil
613233,linane,tekstiil
613233,lõim,tekstiil
613233,ruuduline,tekstiil
613233,villane,tekstiil
613238,niin,puit
613238,paju,puit
613239,kodarad,puit
613239,kuusk,puit
613239,pärn,puit
613240,kuusk,puit
613240,toht,puit
613241,puit,puit
613241,raud,metall
613242,kask,puit
613242,raud,metall
613243,vaher,puit
613244,pullud,puit
613244,raskus,puit
613244,tina,metall
613244,toht,puit
613246,jalg,puit
613246,lehis,puit
613246,pärn,puit
613247,kaas,puit
613247,mänd,puit
613247,toht,puit
613248,jalg,puit
613248,kask,puit
613248,pärn,puit
613251,mänd,puit
613252,puuvill,tekstiil
613253,puuvill,tekstiil
613254,puuvill,tekstiil
613255,lina,tekstiil
613267,must satään,tekstiil
613267,puuvillane,tekstiil
613269,puuvill,tekstiil
613270,labane koekirjaline riie,tekstiil
613270,puuvillane,tekstiil
613274,alumiinium,metall
613276,savi,keraamika
613277,savi,keraamika
613278,puuvill,tekstiil
613279,lina,tekstiil
613279,puuvill,tekstiil
613280,lehtpuu,puit
613281,kask,puit
613290,lõng,tekstiil
613290,metall,metall
613290,münt,metall
613290,nööp,metall
613290,vask,metall
613290,villane,tekstiil
613291,metall,metall
613291,puuvill,tekstiil
613291,rahad,metall
613291,vill,tekstiil
613300,lina,tekstiil
613300,metall,tekstiil
613300,rahad,tekstiil
613300,riie,tekstiil
613300,tikand,tekstiil
613300,vill,tekstiil
613303,seeder,puit
613304,alumiinium,puit
613304,lõng,puit
613304,ots,puit
613304,puuvill,puit
613304,seeder,puit
613304,vars,puit
613305,metall,puit
613305,okaspuit,puit
613340,kunstnahk,tekstiil
613340,metall,metall
613340,papp,paber
613340,tekstiil,tekstiil
613354,kanep,tekstiil
613354,ruuduline kodukootud kangas,tekstiil
613359,saar,puit
613360,toht,puit
613361,kask,puit
613362,niin,puit
613362,pärn,puit
613363,niin,puit
613363,pärn,puit
613364,pärn,puit
613364,tekstiil,puit
613364,vooder,puit
613365,pärn,puit
613365,raud,metall
613367,lina,tekstiil
613367,vill,tekstiil
613368,lina,tekstiil
613368,metall,puit
613369,labane kangas,tekstiil
613369,linane,tekstiil
613375,niin,puit
613375,pärn,puit
613376,kanep,tekstiil
613376,kodukootud kangas,tekstiil
613376,lina,tekstiil
613380,kanep,tekstiil
613380,kodukootud kangas,tekstiil
613380,linane,tekstiil
613383,kanep,tekstiil
613383,ruuduline riie,tekstiil
613390,haak ja konks,tekstiil
613390,kodukootud kangas,tekstiil
613390,linane,tekstiil
613390,metall,tekstiil
613392,puuvill,tekstiil
613393,niin,puit
613393,pärn,puit
613395,lina,tekstiil
613396,lina,tekstiil
613397,lõng,tekstiil
613397,villane,tekstiil
613399,toht,puit
613400,kask,puit
613400,toht,puit
613401,kask,puit
613503,kanep,tekstiil
613503,lõng,tekstiil
613503,riie,tekstiil
613503,villane,tekstiil
613514,hõbe,metall
613514,klaas,klaas
613514,tekstiil,tekstiil
613515,hõbe,metall
613515,nöör,tekstiil
613521,kangas,tekstiil
613521,linane,tekstiil
613521,lõng,tekstiil
613521,villane,tekstiil
613522,kanep,tekstiil
613522,kangas,tekstiil
613522,villane,tekstiil
613522,värviline,tekstiil
613527,kanep,tekstiil
613527,mulinee,tekstiil
613527,puuvillane,tekstiil
613527,riie,tekstiil
613534,kanep,tekstiil
613534,kangas,tekstiil
613534,villane,tekstiil
613534,värviline lõng,tekstiil
613537,kangas,tekstiil
613537,linane,tekstiil
613537,lõng,tekstiil
613537,villane,tekstiil
613553,mänd,puit
613554,mänd,puit
613555,okaspuit,puit
613557,metall,metall
613557,okaspuit,puit
613558,lehtpuu,puit
613558,nahk,nahk
613558,raud,metall
613562,nahk,nahk
613563,nahk,nahk
613564,okaspuit,puit
613565,kask,puit
613567,lehtpuu,puit
613569,metall,metall
613570,okaspuit,puit
613571,okaspuit,puit
613572,lehtpuu,puit
613572,puit,puit
613572,raud,puit
613573,lehtpuu,puit
613573,lina,tekstiil
613573,nöör,tekstiil
613573,raud,metall
613573,takk,puit
613574,lehtpuu,puit
613574,raud,metall
613575,lehtpuu,puit
613576,raud,metall
613577,raud,metall
613578,lehtpuu,puit
613579,lehtpuu,puit
613580,lehtpuu,puit
613581,lehtpuu,puit
613582,lehtpuu,puit
613583,raud,metall
613584,raud,metall
613585,raud,metall
613586,lehtpuu,puit
613586,toht,puit
613588,kanep,tekstiil
613588,kude,tekstiil
613588,lõim,tekstiil
613588,villane,tekstiil
613591,kanep,puit
613591,kask,puit
613592,vaher,puit
613593,pärn,puit
613595,liist,puit
613595,pulk,puit
613595,mänd,puit
613595,nöör,puit
613595,paju,puit
613595,takk,puit
613596,kask,puit
613598,kask,puit
613599,kuusk,puit
613599,nahk,puit
613613,lehtpuu,puit
613614,kuusk,puit
613614,lehtpuu,puit
613614,vars,puit
613616,paju,puit
613617,mänd,puit
613618,lehtpuu,puit
613619,lehtpuu,puit
613620,kuusk,puit
613622,kuusk,puit
613625,mänd,puit
613627,kuusk,puit
613631,puuvill,tekstiil
613633,kude,tekstiil
613633,lõim,tekstiil
613633,puuvillane,tekstiil
613633,siid,tekstiil
613635,kude,tekstiil
