object_id,place_id,koht,place_raw,Riik,Riik_clean,Riik_eng_clean,"Regioon (oblast, vabariik, ringkond)",Regioon_clean,Regioon_eng,Regioon_eng_clean,Ringkond,Ringkond_clean,Ringkond_eng_clean,Rajoon_est,Rajoon_clean,Rajoon_eng,Rajoon_eng_clean,local_admin,küla,Küla_clean,küla_eng,Küla_eng_clean,lat,lon,coords_source,place_key
625541,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625542,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625543,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625544,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625545,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625546,PL00949,Võdsõnzajäli? küla; Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,54545,Võdsõnzajäli? küla,Võdsõnzajäli? küla,Võdsõnzajäli? küla,Võdsõnzajäli? küla,38139.0,,,venemaa|mari ansv||mägi-mari rajoon|võdsõnzajäli? küla
625547,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625548,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625549,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625550,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625551,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625552,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625553,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625554,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625555,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625556,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625557,PL00953,Medvedevo; Orshanka rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54527.0,54527,,,,Orshanka rajoon,Orshanka rajoon,Orshansky District,Orshansky District,54529,Medvedevo,Medvedevo,Medvedevo,Medvedevo,37697.0,,,venemaa|mari ansv||orshanka rajoon|medvedevo
625557,PL00954,Mägi-Mari; Orshanka rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54527.0,54527,,,,Orshanka rajoon,Orshanka rajoon,Orshansky District,Orshansky District,54531,Mägi-Mari,Mägi-Mari,Mägi-Mari,Mägi-Mari,37697.0,,,venemaa|mari ansv||orshanka rajoon|mägi-mari
625557,PL00955,Sovetski; Orshanka rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54527.0,54527,,,,Orshanka rajoon,Orshanka rajoon,Orshansky District,Orshansky District,54533,Sovetski,Sovetski,Sovetski,Sovetski,37697.0,,,venemaa|mari ansv||orshanka rajoon|sovetski
625558,PL00953,Medvedevo; Orshanka rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54527.0,54527,,,,Orshanka rajoon,Orshanka rajoon,Orshansky District,Orshansky District,54529,Medvedevo,Medvedevo,Medvedevo,Medvedevo,37697.0,,,venemaa|mari ansv||orshanka rajoon|medvedevo
625558,PL00954,Mägi-Mari; Orshanka rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54527.0,54527,,,,Orshanka rajoon,Orshanka rajoon,Orshansky District,Orshansky District,54531,Mägi-Mari,Mägi-Mari,Mägi-Mari,Mägi-Mari,37697.0,,,venemaa|mari ansv||orshanka rajoon|mägi-mari
625558,PL00955,Sovetski; Orshanka rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54527.0,54527,,,,Orshanka rajoon,Orshanka rajoon,Orshansky District,Orshansky District,54533,Sovetski,Sovetski,Sovetski,Sovetski,37697.0,,,venemaa|mari ansv||orshanka rajoon|sovetski
625559,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625560,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625561,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625562,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625563,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625564,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625565,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625566,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625567,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625568,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625569,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625570,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625571,PL00987,Nosjolõ küla; Mägi-Mari rajoon; Mari vabariik; Venemaa,,Venemaa,Venemaa,Russia,Mari vabariik,Mari vabariik,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,54547,Nosjolõ küla,Nosjolõ küla,Nosjolõ küla,Nosjolõ küla,38260.0,,,venemaa|mari vabariik||mägi-mari rajoon|nosjolõ küla
625572,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625573,PL00943,Mägi-Mari rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54184.0,54184,,,,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,Mägi-Mari rajoon,29158,,,,,,,,venemaa|mari ansv||mägi-mari rajoon|
625574,PL00953,Medvedevo; Orshanka rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54527.0,54527,,,,Orshanka rajoon,Orshanka rajoon,Orshansky District,Orshansky District,54529,Medvedevo,Medvedevo,Medvedevo,Medvedevo,37697.0,,,venemaa|mari ansv||orshanka rajoon|medvedevo
625574,PL00954,Mägi-Mari; Orshanka rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54527.0,54527,,,,Orshanka rajoon,Orshanka rajoon,Orshansky District,Orshansky District,54531,Mägi-Mari,Mägi-Mari,Mägi-Mari,Mägi-Mari,37697.0,,,venemaa|mari ansv||orshanka rajoon|mägi-mari
625574,PL00955,Sovetski; Orshanka rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54527.0,54527,,,,Orshanka rajoon,Orshanka rajoon,Orshansky District,Orshansky District,54533,Sovetski,Sovetski,Sovetski,Sovetski,37697.0,,,venemaa|mari ansv||orshanka rajoon|sovetski
625575,PL00953,Medvedevo; Orshanka rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54527.0,54527,,,,Orshanka rajoon,Orshanka rajoon,Orshansky District,Orshansky District,54529,Medvedevo,Medvedevo,Medvedevo,Medvedevo,37697.0,,,venemaa|mari ansv||orshanka rajoon|medvedevo
625575,PL00954,Mägi-Mari; Orshanka rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54527.0,54527,,,,Orshanka rajoon,Orshanka rajoon,Orshansky District,Orshansky District,54531,Mägi-Mari,Mägi-Mari,Mägi-Mari,Mägi-Mari,37697.0,,,venemaa|mari ansv||orshanka rajoon|mägi-mari
625575,PL00955,Sovetski; Orshanka rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,54527.0,54527,,,,Orshanka rajoon,Orshanka rajoon,Orshansky District,Orshansky District,54533,Sovetski,Sovetski,Sovetski,Sovetski,37697.0,,,venemaa|mari ansv||orshanka rajoon|sovetski
626055,PL00738,Harkolovo küla; Kingissepa rajoon; Leningradi oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,54488,Harkolovo küla,Harkolovo küla,Harkolovo küla,Harkolovo küla,36428.0,,,venemaa|leningradi oblast||kingissepa rajoon|harkolovo küla
626056,PL00738,Harkolovo küla; Kingissepa rajoon; Leningradi oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,54488,Harkolovo küla,Harkolovo küla,Harkolovo küla,Harkolovo küla,36428.0,,,venemaa|leningradi oblast||kingissepa rajoon|harkolovo küla
626058,PL00738,Harkolovo küla; Kingissepa rajoon; Leningradi oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,54488,Harkolovo küla,Harkolovo küla,Harkolovo küla,Harkolovo küla,36428.0,,,venemaa|leningradi oblast||kingissepa rajoon|harkolovo küla
626060,PL00738,Harkolovo küla; Kingissepa rajoon; Leningradi oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,54488,Harkolovo küla,Harkolovo küla,Harkolovo küla,Harkolovo küla,36428.0,,,venemaa|leningradi oblast||kingissepa rajoon|harkolovo küla
626061,PL00738,Harkolovo küla; Kingissepa rajoon; Leningradi oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,54488,Harkolovo küla,Harkolovo küla,Harkolovo küla,Harkolovo küla,36428.0,,,venemaa|leningradi oblast||kingissepa rajoon|harkolovo küla
626062,PL00870,Krakolje; Leningradi oblast; Venemaa,"Krakolje, Ust-Luga, Leningradi oblast",Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,53201.0,53201,,,,,,,,,Krakolje,Krakolje,Krakolje,Krakolje,59.642654,28.281136,original_row,venemaa|leningradi oblast|||krakolje
626062,PL00886,Ust-Luga; Leningradi oblast; Venemaa,"Krakolje, Ust-Luga, Leningradi oblast",Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,53203.0,53203,,,,,,,,,Ust-Luga,Ust-Luga,Ust-Luga,Ust-Luga,59.642654,28.281136,original_row,venemaa|leningradi oblast|||ust-luga
626063,PL00798,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Vistino küla; Kingissepa rajoon; Leningradi oblast,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52825,Vistino küla,Vistino küla,Vistino küla,Vistino küla,59.772476,28.475498,original_row,venemaa|leningradi oblast||kingissepa rajoon|vistino küla
626064,PL00798,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Vistino küla; Kingissepa rajoon; Leningradi oblast,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52825,Vistino küla,Vistino küla,Vistino küla,Vistino küla,59.772476,28.475498,same_place_exact,venemaa|leningradi oblast||kingissepa rajoon|vistino küla
626066,PL00798,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Vistino küla; Kingissepa rajoon; Leningradi oblast,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52825,Vistino küla,Vistino küla,Vistino küla,Vistino küla,59.772476,28.475498,same_place_exact,venemaa|leningradi oblast||kingissepa rajoon|vistino küla
626067,PL00798,Vistino küla; Kingissepa rajoon; Leningradi oblast; Venemaa,Vistino küla; Kingissepa rajoon; Leningradi oblast,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52825,Vistino küla,Vistino küla,Vistino küla,Vistino küla,59.772476,28.475498,same_place_exact,venemaa|leningradi oblast||kingissepa rajoon|vistino küla
626068,PL00779,Pahhomovka küla; Kingissepa rajoon; Leningradi oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,53159,Pahhomovka küla,Pahhomovka küla,Pahhomovka küla,Pahhomovka küla,37726.0,,,venemaa|leningradi oblast||kingissepa rajoon|pahhomovka küla
626069,PL00730,Kingissepa rajoon; Leningradi oblast; Venemaa,Kingissepa rajoon; Leningradi oblast,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52830,,,,,,27.619238,same_district_region,venemaa|leningradi oblast||kingissepa rajoon|
626072,PL00730,Kingissepa rajoon; Leningradi oblast; Venemaa,Kingissepa rajoon; Leningradi oblast,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52830,,,,,,27.619238,same_district_region,venemaa|leningradi oblast||kingissepa rajoon|
626073,PL00730,Kingissepa rajoon; Leningradi oblast; Venemaa,Kingissepa rajoon; Leningradi oblast,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52830,,,,,,27.619238,same_district_region,venemaa|leningradi oblast||kingissepa rajoon|
626074,PL00741,Jugantovo küla; Kingissepa rajoon; Leningradi oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,4518,Jugantovo küla,Jugantovo küla,Jugantovo küla,Jugantovo küla,36073.0,,,venemaa|leningradi oblast||kingissepa rajoon|jugantovo küla
626082,PL00756,Krakolje küla; Kingissepa rajoon; Leningradi oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52924,Krakolje küla,Krakolje küla,Krakolje küla,Krakolje küla,26328.0,,,venemaa|leningradi oblast||kingissepa rajoon|krakolje küla
626084,PL00756,Krakolje küla; Kingissepa rajoon; Leningradi oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52924,Krakolje küla,Krakolje küla,Krakolje küla,Krakolje küla,26328.0,,,venemaa|leningradi oblast||kingissepa rajoon|krakolje küla
626085,PL00756,Krakolje küla; Kingissepa rajoon; Leningradi oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52924,Krakolje küla,Krakolje küla,Krakolje küla,Krakolje küla,26328.0,,,venemaa|leningradi oblast||kingissepa rajoon|krakolje küla
626086,PL00756,Krakolje küla; Kingissepa rajoon; Leningradi oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52924,Krakolje küla,Krakolje küla,Krakolje küla,Krakolje küla,26328.0,,,venemaa|leningradi oblast||kingissepa rajoon|krakolje küla
626087,PL00756,Krakolje küla; Kingissepa rajoon; Leningradi oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52924,Krakolje küla,Krakolje küla,Krakolje küla,Krakolje küla,26328.0,,,venemaa|leningradi oblast||kingissepa rajoon|krakolje küla
626088,PL00730,Kingissepa rajoon; Leningradi oblast; Venemaa,"Leningradi obl., Kingissepa rajoon",Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52830,,,,,,27.619238,same_district_region,venemaa|leningradi oblast||kingissepa rajoon|
626089,PL00644,Kingissepa rajoon; Leningrad oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningrad oblast,Leningrad oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,38381,,,,,,,,venemaa|leningrad oblast||kingissepa rajoon|
626090,PL00756,Krakolje küla; Kingissepa rajoon; Leningradi oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52924,Krakolje küla,Krakolje küla,Krakolje küla,Krakolje küla,26328.0,,,venemaa|leningradi oblast||kingissepa rajoon|krakolje küla
626091,PL00730,Kingissepa rajoon; Leningradi oblast; Venemaa,"Leningradi obl., Kingissepa rajoon",Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52830,,,,,,27.619238,same_district_region,venemaa|leningradi oblast||kingissepa rajoon|
626092,PL00756,Krakolje küla; Kingissepa rajoon; Leningradi oblast; Venemaa,,Venemaa,Venemaa,Russia,Leningradi oblast,Leningradi oblast,52529.0,52529,,,,Kingissepa rajoon,Kingissepa rajoon,Kingiseppsky District,Kingiseppsky District,52924,Krakolje küla,Krakolje küla,Krakolje küla,Krakolje küla,26328.0,,,venemaa|leningradi oblast||kingissepa rajoon|krakolje küla
626095,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
626095,PL01001,Povodimovo küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|povodimovo küla
626095,PL01006,Sabajevo küla; Kotshkurovi rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,52565.0,52565,,,,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,Kotshkurovi rajoon,52550,Sabajevo küla,Sabajevo küla,Sabajevo küla,Sabajevo küla,37908.0,,,venemaa|mordva ansv||kotshkurovi rajoon|sabajevo küla
626096,PL00074,Modva; Dubjonki rajoon,,53434,53434,53434,,,,,,,,Dubjonki rajoon,Dubjonki rajoon,Dubjorki rajoon,Dubjorki rajoon,54550,Modva,Modva,Modva,Modva,38406.0,,,53434|||dubjonki rajoon|modva
626096,PL00075,Povodimovo küla; Dubjonki rajoon,,53434,53434,53434,,,,,,,,Dubjonki rajoon,Dubjonki rajoon,Dubjorki rajoon,Dubjorki rajoon,54540,Povodimovo küla,Povodimovo küla,Povodimovo küla,Povodimovo küla,38406.0,,,53434|||dubjonki rajoon|povodimovo küla
626097,PL01000,Mihhailovka küla; Dubjorki rajoon; Mordva ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mordva ANSV,Mordva ANSV,53434.0,53434,,,,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,Dubjorki rajoon,54538,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,Mihhailovka küla,37908.0,,,venemaa|mordva ansv||dubjorki rajoon|mihhailovka küla
