object_id,best_place,place_precision,country,region,rajon,village,lat,lon,has_coordinates,koht
618490,Staroje-Pšenevo küla,küla,Venemaa,Mordva ANSV,Kovolkino rajoon,Staroje-Pšenevo küla,24569.0,,False,Staroje-Pšenevo küla; Kovolkino rajoon; Mordva ANSV; Venemaa
618491,Kovolkino rajoon,rajoon,Venemaa,Mordva ANSV,Kovolkino rajoon,,,,False,Kovolkino rajoon; Mordva ANSV; Venemaa
618492,Novoje-Pšenevo küla,küla,Venemaa,Mordva ANSV,Kovolkino rajoon,Novoje-Pšenevo küla,24608.0,,False,Novoje-Pšenevo küla; Kovõlkino rajoon; Mordva ANSV; Venemaa
618493,Kovolkino rajoon,rajoon,Venemaa,Mordva ANSV,Kovolkino rajoon,,,,False,Kovolkino rajoon; Mordva ANSV; Venemaa
618494,Kovolkino rajoon,rajoon,Venemaa,Mordva ANSV,Kovolkino rajoon,,,,False,Kovolkino rajoon; Mordva ANSV; Venemaa
618495,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618496,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618497,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618498,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618499,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618500,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618501,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618502,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618503,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618504,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618505,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618506,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618507,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618508,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618509,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618510,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618511,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618512,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24680.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618513,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618514,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618515,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618516,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618517,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618518,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618519,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618520,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618521,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618522,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618523,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618524,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618525,Kosmodemjansk,küla,Venemaa,Mari ANSV,,Kosmodemjansk,24624.0,,False,Kosmodemjansk; Mari ANSV; Venemaa
618615,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618616,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618617,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618618,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618619,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618620,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618621,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618622,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618623,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618624,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618625,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618626,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618627,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618628,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618629,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618630,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618631,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618632,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618633,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618634,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618635,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618636,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618637,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618638,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618639,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618640,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618641,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618642,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618643,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618644,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618645,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618646,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618647,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618648,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618649,Lobaski küla,küla,Venemaa,Mordva ANSV,Itšalki rajoon,Lobaski küla,16779.0,,False,Lobaski küla; Itšalki rajoon; Mordva ANSV; Venemaa
618650,Hshalskovo,küla,Venemaa,Mordva ANSV,Zubovo-Polgia rajoon,Hshalskovo,18454.0,,False,Hshalskovo; Zubovo-Polgia rajoon; Mordva ANSV; Venemaa
618651,Hshalskovo,küla,Venemaa,Mordva ANSV,Zubovo-Polgia rajoon,Hshalskovo,18454.0,,False,Hshalskovo; Zubovo-Polgia rajoon; Mordva ANSV; Venemaa
618652,Bolšoje Maresjevo küla,küla,Venemaa,Mordva ANSV,Tshamzinka rajoon,Bolšoje Maresjevo küla,14689.0,,False,Bolšoje Maresjevo küla; Tšamzinka rajoon; Mordva ANSV; Venemaa
618653,Bolšoje Maresjevo küla,küla,Venemaa,Mordva ANSV,Tshamzinka rajoon,Bolšoje Maresjevo küla,14689.0,,False,Bolšoje Maresjevo küla; Tšamzinka rajoon; Mordva ANSV; Venemaa
618654,Bolšoje Maresjevo küla,küla,Venemaa,Mordva ANSV,Tshamzinka rajoon,Bolšoje Maresjevo küla,14689.0,,False,Bolšoje Maresjevo küla; Tšamzinka rajoon; Mordva ANSV; Venemaa
618656,Bolšoje Maresjevo küla,küla,Venemaa,Mordva ANSV,Tshamzinka rajoon,Bolšoje Maresjevo küla,14689.0,,False,Bolšoje Maresjevo küla; Tšamzinka rajoon; Mordva ANSV; Venemaa
618685,Varklet Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,24915.0,,False,Varklet Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618686,Varklet Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,24915.0,,False,Varklet Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618687,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618688,Varklet-Bodja külast,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,20881.0,,False,Varklet-Bodja külast; Agrõzi rajoon; Tatari ANSV; Venemaa
618689,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618690,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618697,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618698,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618700,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618701,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618702,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618703,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618705,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618706,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618708,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618709,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618710,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618711,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618712,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618713,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618714,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618715,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618716,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618718,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618719,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618720,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618722,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618723,Varklet-Bodja küla,küla,Venemaa,Tatari ANSV,Agrõzi rajoon,Varklet-Bodja küla,18728.0,,False,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV; Venemaa
618728,Mežadori küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Mežadori küla,25071.0,,False,Mežadori küla; Sõssola rajoon; Komi ANSV; Venemaa
618729,Mežadori küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Mežadori küla,25071.0,,False,Mežadori küla; Sõssola rajoon; Komi ANSV; Venemaa
618730,Mežadori küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Mežadori küla,25071.0,,False,Mežadori küla; Sõssola rajoon; Komi ANSV; Venemaa
618731,Mežadori küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Mežadori küla,25071.0,,False,Mežadori küla; Sõssola rajoon; Komi ANSV; Venemaa
618732,Mežadori küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Mežadori küla,25071.0,,False,Mežadori küla; Sõssola rajoon; Komi ANSV; Venemaa
618733,Mežadori küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Mežadori küla,25071.0,,False,Mežadori küla; Sõssola rajoon; Komi ANSV; Venemaa
618734,Mežadori küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Mežadori küla,25071.0,,False,Mežadori küla; Sõssola rajoon; Komi ANSV; Venemaa
618735,Mežadori küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Mežadori küla,25071.0,,False,Mežadori küla; Sõssola rajoon; Komi ANSV; Venemaa
618736,Mežadori küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Mežadori küla,25071.0,,False,Mežadori küla; Sõssola rajoon; Komi ANSV; Venemaa
618737,Mežadori küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Mežadori küla,25071.0,,False,Mežadori küla; Sõssola rajoon; Komi ANSV; Venemaa
618738,Mežadori küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Mežadori küla,25071.0,,False,Mežadori küla; Sõssola rajoon; Komi ANSV; Venemaa
618739,Izhma rajoon,rajoon,Venemaa,Komi ANSV,Izhma rajoon,,,,False,Izhma rajoon; Komi ANSV; Venemaa
618740,Utoga küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Utoga küla,25143.0,,False,Utoga küla; Sõssola rajoon; Komi ANSV; Venemaa
618741,Utoga küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Utoga küla,25143.0,,False,Utoga küla; Sõssola rajoon; Komi ANSV; Venemaa
618742,Utoga küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Utoga küla,25143.0,,False,Utoga küla; Sõssola rajoon; Komi ANSV; Venemaa
618743,Utoga küla,küla,Venemaa,Komi ANSV,Sõsola rajoon,Utoga küla,25143.0,,False,Utoga küla; Sõssola rajoon; Komi ANSV; Venemaa
618744,Varõši küla,küla,Venemaa,Komi ANSV,Izhma rajoon,Varõši küla,25167.0,,False,Varõši küla; Sizjali külanõukogu; Ižma rajoon; Komi ANSV; Venemaa
618745,Borištšovsina küla,küla,Venemaa,Leningradi oblast,,Borištšovsina küla,25174.0,,False,Borištšovsina küla; Mihailovskoje külanõukogu; Leningradi oblast; Venemaa
618746,Maigar Järve küle,küla,Venemaa,Leningradi oblast,,Maigar Järve küle,25183.0,,False,Maigar Järve küle; Radogõši külanõukogu; Leningradi oblast; Venemaa
618747,Maigar Järve küle,küla,Venemaa,Leningradi oblast,,Maigar Järve küle,25183.0,,False,Maigar Järve küle; Radogõši külanõukogu; Leningradi oblast; Venemaa
618748,Maigar Järve küle,küla,Venemaa,Leningradi oblast,,Maigar Järve küle,25183.0,,False,Maigar Järve küle; Radogõši külanõukogu; Leningradi oblast; Venemaa
618750,Maigar Järve küle,küla,Venemaa,Leningradi oblast,,Maigar Järve küle,25183.0,,False,Maigar Järve küle; Radogõši külanõukogu; Leningradi oblast; Venemaa
618751,Maigar Järve küle,küla,Venemaa,Leningradi oblast,,Maigar Järve küle,25183.0,,False,Maigar Järve küle; Radogõši külanõukogu; Leningradi oblast; Venemaa
618752,Maigar Järve küle,küla,Venemaa,Leningradi oblast,,Maigar Järve küle,25183.0,,False,Maigar Järve küle; Radogõši külanõukogu; Leningradi oblast; Venemaa
618753,Maigar Järve küle,küla,Venemaa,Leningradi oblast,,Maigar Järve küle,25183.0,,False,Maigar Järve küle; Radogõši külanõukogu; Leningradi oblast; Venemaa
618754,Radogõši küla,küla,Venemaa,Leningradi oblast,,Radogõši küla,25225.0,,False,Radogõši küla; Leningradi oblast; Venemaa
618755,Radogõši küla,küla,Venemaa,Leningradi oblast,,Radogõši küla,25225.0,,False,Radogõši küla; Leningradi oblast; Venemaa
618756,Maigar Järve küle,küla,Venemaa,Leningradi oblast,,Maigar Järve küle,25183.0,,False,Maigar Järve küle; Radogõši külanõukogu; Leningradi oblast; Venemaa
618757,Arshkahti,küla,Venemaa,Leningradi oblast,Boksitogorski rajoon,Arshkahti,25243.0,,False,Arshkahti; Boksitogorski rajoon; Leningradi oblast; Venemaa
618758,Radogõši küla,küla,Venemaa,Leningradi oblast,,Radogõši küla,25225.0,,False,Radogõši küla; Leningradi oblast; Venemaa
618759,Arshkahti küla,küla,Venemaa,Leningradi oblast,Boksitogorski rajoon,Arskaht küla,25255.0,,False,Arshkahti küla; Boksitogorski rajoon; Leningradi oblast; Venemaa
618760,Radogõši küla,küla,Venemaa,Leningradi oblast,,Radogõši küla,25225.0,,False,Radogõši küla; Leningradi oblast; Venemaa
618761,Radogõši küla,küla,Venemaa,Leningradi oblast,,Radogõši küla,25225.0,,False,Radogõši küla; Leningradi oblast; Venemaa
618762,Radogõši küla,küla,Venemaa,Leningradi oblast,,Radogõši küla,25225.0,,False,Radogõši küla; Leningradi oblast; Venemaa
618763,Leningradi oblast,regioon,Venemaa,Leningradi oblast,,,,28.281136,False,Leningradi oblast; Venemaa
618764,Leningradi oblast,regioon,Venemaa,Leningradi oblast,,,,28.281136,False,Leningradi oblast; Venemaa
618765,Leningradi oblast,regioon,Venemaa,Leningradi oblast,,,,28.281136,False,Leningradi oblast; Venemaa
618766,Leningradi oblast,regioon,Venemaa,Leningradi oblast,,,,28.281136,False,Leningradi oblast; Venemaa
618767,Leningradi oblast,regioon,Venemaa,Leningradi oblast,,,,28.281136,False,Leningradi oblast; Venemaa
618768,Leningradi oblast,regioon,Venemaa,Leningradi oblast,,,,28.281136,False,Leningradi oblast; Venemaa
618769,Leningradi oblast,regioon,Venemaa,Leningradi oblast,,,,28.281136,False,Leningradi oblast; Venemaa
618770,Leningradi oblast,regioon,Venemaa,Leningradi oblast,,,,28.281136,False,Leningradi oblast; Venemaa
618771,Leningradi oblast,regioon,Venemaa,Leningradi oblast,,,,28.281136,False,Leningradi oblast; Venemaa
618772,Arškahti küla,küla,Venemaa,Leningradi oblast,,Arškahti küla,25327.0,,False,Arškahti küla; Radogoši külanõukogu; Leningradi oblast; Venemaa
618773,Arškahti küla,küla,Venemaa,Leningradi oblast,,Arškahti küla,25327.0,,False,Arškahti küla; Radogoši külanõukogu; Leningradi oblast; Venemaa
618774,Paanajärvi küla,küla,Venemaa,Karjala ANSV,Kemi rajoon,Paanajärve küla,23466.0,,False,Paanajärvi küla; Kemi rajoon; Karjala ANSV; Venemaa
618775,Paanajärvi küla,küla,Venemaa,Karjala ANSV,Kemi rajoon,Paanajärve küla,23466.0,,False,Paanajärvi küla; Kemi rajoon; Karjala ANSV; Venemaa
618776,Paanajärvi küla,küla,Venemaa,Karjala ANSV,Kemi rajoon,Paanajärve küla,23466.0,,False,Paanajärvi küla; Kemi rajoon; Karjala ANSV; Venemaa
618777,Paanajärvi küla,küla,Venemaa,Karjala ANSV,Kemi rajoon,Paanajärve küla,23466.0,,False,Paanajärvi küla; Kemi rajoon; Karjala ANSV; Venemaa
618778,Paanajärvi küla,küla,Venemaa,Karjala ANSV,Kemi rajoon,Paanajärve küla,23466.0,,False,Paanajärvi küla; Kemi rajoon; Karjala ANSV; Venemaa
618779,Paanajärvi küla,küla,Venemaa,Karjala ANSV,Kemi rajoon,Paanajärve küla,23466.0,,False,Paanajärvi küla; Kemi rajoon; Karjala ANSV; Venemaa
618780,Paanajärvi küla,küla,Venemaa,Karjala ANSV,Kemi rajoon,Paanajärve küla,23466.0,,False,Paanajärvi küla; Kemi rajoon; Karjala ANSV; Venemaa
618781,Paanajärvi küla,küla,Venemaa,Karjala ANSV,Kemi rajoon,Paanajärve küla,23466.0,,False,Paanajärvi küla; Kemi rajoon; Karjala ANSV; Venemaa
618782,Paanajärvi küla,küla,Venemaa,Karjala ANSV,Kemi rajoon,Paanajärve küla,23466.0,,False,Paanajärvi küla; Kemi rajoon; Karjala ANSV; Venemaa
618783,Paanajärvi küla,küla,Venemaa,Karjala ANSV,Kemi rajoon,Paanajärve küla,23466.0,,False,Paanajärvi küla; Kemi rajoon; Karjala ANSV; Venemaa
618784,Paanajärve küla,küla,Venemaa,Karjala ANSV,Kemi rajoon,Paanajärve küla,25398.0,,False,Paanajärve küla; Kemi rajoon; Karjala ANSV; Venemaa
618785,Paanajärve küla,küla,Venemaa,Karjala ANSV,Kemi rajoon,Paanajärve küla,25398.0,,False,Paanajärve küla; Kemi rajoon; Karjala ANSV; Venemaa
618786,Paanajärve küla,küla,Venemaa,Karjala ANSV,Kemi rajoon,Paanajärve küla,25398.0,,False,Paanajärve küla; Kemi rajoon; Karjala ANSV; Venemaa
